CSDUID,CSD,Period,CH4 Equivalent (t),CO2 Equivalent (t),N2O Equivalent (t)
4807002,Provost,2010,0.0,0.0,0.0
4807002,Provost,2011,0.0,0.0,0.0
4807002,Provost,2012,0.0,0.0,0.0
4807002,Provost,2013,0.0,0.0,0.0
4807002,Provost,2014,0.0,0.0,0.0
4807002,Provost,2015,0.0,0.0,0.0
4807002,Provost,2016,0.0,0.0,0.0
4807002,Provost,2017,0.0,0.0,0.0
4807002,Provost,2018,0.0,0.0,0.0
4807002,Provost,2019,0.0,0.0,0.0
4807002,Provost,2020,0.0,0.0,0.0
4807002,Provost,2021,0.0,0.0,0.0
4807004,Czar,2004,0.0,0.0,0.0
4807004,Czar,2005,0.0,0.0,0.0
4807004,Czar,2006,0.0,0.0,0.0
4807004,Czar,2007,0.0,0.0,0.0
4807004,Czar,2008,0.0,0.0,0.0
4807004,Czar,2009,0.0,0.0,0.0
4807004,Czar,2010,0.0,0.0,0.0
4807004,Czar,2011,0.0,0.0,0.0
4807004,Czar,2012,0.0,0.0,0.0
4807004,Czar,2013,0.0,0.0,0.0
4807004,Czar,2014,0.0,0.0,0.0
4807004,Czar,2015,0.0,0.0,0.0
4807004,Czar,2016,0.0,0.0,0.0
4807004,Czar,2017,0.0,0.0,0.0
4807004,Czar,2018,0.0,0.0,0.0
4807004,Czar,2019,0.0,0.0,0.0
4807004,Czar,2020,0.0,0.0,0.0
4807004,Czar,2021,0.0,0.0,0.0
4807006,Hughenden,2004,0.0,0.0,0.0
4807006,Hughenden,2005,0.0,0.0,0.0
4807006,Hughenden,2006,0.0,0.0,0.0
4807006,Hughenden,2007,0.0,0.0,0.0
4807006,Hughenden,2008,0.0,0.0,0.0
4807006,Hughenden,2009,0.0,0.0,0.0
4807006,Hughenden,2010,0.0,0.0,0.0
4807006,Hughenden,2011,0.0,0.0,0.0
4807006,Hughenden,2012,0.0,0.0,0.0
4807006,Hughenden,2013,0.0,0.0,0.0
4807006,Hughenden,2014,0.0,0.0,0.0
4807006,Hughenden,2015,0.0,0.0,0.0
4807006,Hughenden,2016,0.0,0.0,0.0
4807006,Hughenden,2017,0.0,0.0,0.0
4807006,Hughenden,2018,0.0,0.0,0.0
4807006,Hughenden,2019,0.0,0.0,0.0
4807006,Hughenden,2020,0.0,0.0,0.0
4807006,Hughenden,2021,0.0,0.0,0.0
4807008,Amisk,2004,0.0,0.0,0.0
4807008,Amisk,2005,0.0,0.0,0.0
4807008,Amisk,2006,0.0,0.0,0.0
4807008,Amisk,2007,0.0,0.0,0.0
4807008,Amisk,2008,0.0,0.0,0.0
4807008,Amisk,2009,0.0,0.0,0.0
4807008,Amisk,2010,0.0,0.0,0.0
4807008,Amisk,2011,0.0,0.0,0.0
4807008,Amisk,2012,0.0,0.0,0.0
4807008,Amisk,2013,0.0,0.0,0.0
4807008,Amisk,2014,0.0,0.0,0.0
4807008,Amisk,2015,0.0,0.0,0.0
4807008,Amisk,2016,0.0,0.0,0.0
4807008,Amisk,2017,0.0,0.0,0.0
4807008,Amisk,2018,0.0,0.0,0.0
4807008,Amisk,2019,0.0,0.0,0.0
4807008,Amisk,2020,0.0,0.0,0.0
4807008,Amisk,2021,0.0,0.0,0.0
4807011,Paintearth County No. 18,2004,0.0,0.0,0.0
4807011,Paintearth County No. 18,2005,0.0,0.0,0.0
4807011,Paintearth County No. 18,2006,0.0,0.0,0.0
4807011,Paintearth County No. 18,2007,0.0,0.0,0.0
4807011,Paintearth County No. 18,2008,0.0,0.0,0.0
4807011,Paintearth County No. 18,2009,0.0,0.0,0.0
4807011,Paintearth County No. 18,2010,0.0,0.0,0.0
4807011,Paintearth County No. 18,2011,0.0,0.0,0.0
4807011,Paintearth County No. 18,2012,0.0,0.0,0.0
4807011,Paintearth County No. 18,2013,0.0,0.0,0.0
4807011,Paintearth County No. 18,2014,0.0,0.0,0.0
4807011,Paintearth County No. 18,2015,2516.98748,171520.5393,307.4764
4807011,Paintearth County No. 18,2016,59426.37098,305287.8247,567.77821
4807011,Paintearth County No. 18,2017,67477.1699,341163.6431,601.36102
4807011,Paintearth County No. 18,2018,77631.3752,319758.1034,556.22981
4807011,Paintearth County No. 18,2019,55555.25468,320821.515,1328.73849
4807011,Paintearth County No. 18,2020,57621.43211,194726.892,1043.35373
4807011,Paintearth County No. 18,2021,60695.5275,306375.1878,535.9828
4807012,Coronation,2004,0.0,0.0,0.0
4807012,Coronation,2005,0.0,0.0,0.0
4807012,Coronation,2006,0.0,0.0,0.0
4807012,Coronation,2007,0.0,0.0,0.0
4807012,Coronation,2008,0.0,0.0,0.0
4807012,Coronation,2009,0.0,0.0,0.0
4807012,Coronation,2010,0.0,0.0,0.0
4807012,Coronation,2011,0.0,0.0,0.0
4807012,Coronation,2012,0.0,0.0,0.0
4807012,Coronation,2013,0.0,0.0,0.0
4807012,Coronation,2014,0.0,0.0,0.0
4807012,Coronation,2015,0.0,0.0,0.0
4807012,Coronation,2016,0.0,0.0,0.0
4807012,Coronation,2017,0.0,0.0,0.0
4807012,Coronation,2018,0.0,0.0,0.0
4807012,Coronation,2019,0.0,0.0,0.0
4807012,Coronation,2020,0.0,0.0,0.0
4807012,Coronation,2021,0.0,0.0,0.0
4807014,Castor,2004,0.0,0.0,0.0
4807014,Castor,2005,0.0,0.0,0.0
4807014,Castor,2006,0.0,0.0,0.0
4807014,Castor,2007,0.0,0.0,0.0
4807014,Castor,2008,0.0,0.0,0.0
4807014,Castor,2009,0.0,0.0,0.0
4807014,Castor,2010,0.0,0.0,0.0
4807014,Castor,2011,0.0,0.0,0.0
4807014,Castor,2012,0.0,0.0,0.0
4807014,Castor,2013,0.0,0.0,0.0
4807014,Castor,2014,0.0,0.0,0.0
4807014,Castor,2015,0.0,0.0,0.0
4807014,Castor,2016,0.0,0.0,0.0
4807014,Castor,2017,0.0,0.0,0.0
4807014,Castor,2018,0.0,0.0,0.0
4807014,Castor,2019,0.0,0.0,0.0
4807014,Castor,2020,0.0,0.0,0.0
4807014,Castor,2021,0.0,0.0,0.0
4807016,Halkirk,2004,0.0,0.0,0.0
4807016,Halkirk,2005,0.0,0.0,0.0
4807016,Halkirk,2006,0.0,0.0,0.0
4807016,Halkirk,2007,0.0,0.0,0.0
4807016,Halkirk,2008,0.0,0.0,0.0
4807016,Halkirk,2009,0.0,0.0,0.0
4807016,Halkirk,2010,0.0,0.0,0.0
4807016,Halkirk,2011,0.0,0.0,0.0
4807016,Halkirk,2012,0.0,0.0,0.0
4807016,Halkirk,2013,0.0,0.0,0.0
4807016,Halkirk,2014,0.0,0.0,0.0
4807016,Halkirk,2015,0.0,0.0,0.0
4807016,Halkirk,2016,0.0,0.0,0.0
4807016,Halkirk,2017,0.0,0.0,0.0
4807016,Halkirk,2018,0.0,0.0,0.0
4807016,Halkirk,2019,0.0,0.0,0.0
4807016,Halkirk,2020,0.0,0.0,0.0
4807016,Halkirk,2021,0.0,0.0,0.0
4807019,Stettler County No. 6,2004,14458.5,127016.0,6655.532
4807019,Stettler County No. 6,2005,7319.99988,120827.6,226.48
4807019,Stettler County No. 6,2006,8229.99993,104582.9,259.26
4807019,Stettler County No. 6,2007,7072.99995,109158.8786,217.838
4807019,Stettler County No. 6,2008,10553.01233,105907.7103,461.8404
4807019,Stettler County No. 6,2009,21202.15773,112663.0052,7241.4596
4807019,Stettler County No. 6,2010,19733.35053,101932.4797,6544.0797
4807019,Stettler County No. 6,2011,13809.46278,94957.48645,3481.35431
4807019,Stettler County No. 6,2012,12309.60968,94622.68325,2868.4586
4807019,Stettler County No. 6,2013,10362.33015,83119.79614,2283.9018
4807019,Stettler County No. 6,2014,11748.53522,87073.97181,2716.9852
4807019,Stettler County No. 6,2015,10076.7474,88903.53028,2752.924
4807019,Stettler County No. 6,2016,7785.85755,88307.65784,2794.8228
4807019,Stettler County No. 6,2017,21591.89383,126688.4418,2251.6281
4807019,Stettler County No. 6,2018,8101.0309,96225.76386,27076.69839
4807019,Stettler County No. 6,2019,8049.69923,73161.26384,1235.47075
4807019,Stettler County No. 6,2020,9869.25118,40362.85281,547.56517
4807019,Stettler County No. 6,2021,7634.2552,35316.79208,407.21521
4807021,Big Valley,2004,0.0,0.0,0.0
4807021,Big Valley,2005,0.0,0.0,0.0
4807021,Big Valley,2006,0.0,0.0,0.0
4807021,Big Valley,2007,0.0,0.0,0.0
4807021,Big Valley,2008,0.0,0.0,0.0
4807021,Big Valley,2009,0.0,0.0,0.0
4807021,Big Valley,2010,0.0,0.0,0.0
4807021,Big Valley,2011,0.0,0.0,0.0
4807021,Big Valley,2012,0.0,0.0,0.0
4807021,Big Valley,2013,0.0,0.0,0.0
4807021,Big Valley,2014,0.0,0.0,0.0
4807021,Big Valley,2015,0.0,0.0,0.0
4807021,Big Valley,2016,0.0,0.0,0.0
4807021,Big Valley,2017,0.0,0.0,0.0
4807021,Big Valley,2018,0.0,0.0,0.0
4807021,Big Valley,2019,0.0,0.0,0.0
4807021,Big Valley,2020,0.0,0.0,0.0
4807021,Big Valley,2021,0.0,0.0,0.0
4807026,Stettler,2004,0.0,0.0,0.0
4807026,Stettler,2005,0.0,0.0,0.0
4807026,Stettler,2006,0.0,0.0,0.0
4807026,Stettler,2007,0.0,0.0,0.0
4807026,Stettler,2008,0.0,0.0,0.0
4807026,Stettler,2009,0.0,0.0,0.0
4807026,Stettler,2010,0.0,0.0,0.0
4807026,Stettler,2011,0.0,0.0,0.0
4807026,Stettler,2012,0.0,0.0,0.0
4807026,Stettler,2013,0.0,0.0,0.0
4807026,Stettler,2014,0.0,0.0,0.0
4807026,Stettler,2015,0.0,0.0,0.0
4807026,Stettler,2016,0.0,0.0,0.0
4807026,Stettler,2017,0.0,0.0,0.0
4807026,Stettler,2018,0.0,0.0,0.0
4807026,Stettler,2019,0.0,0.0,0.0
4807026,Stettler,2020,0.0,0.0,0.0
4807026,Stettler,2021,0.0,0.0,0.0
4807027,White Sands,2004,0.0,0.0,0.0
4807027,White Sands,2005,0.0,0.0,0.0
4807027,White Sands,2006,0.0,0.0,0.0
4807027,White Sands,2007,0.0,0.0,0.0
4807027,White Sands,2008,0.0,0.0,0.0
4807027,White Sands,2009,0.0,0.0,0.0
4807027,White Sands,2010,0.0,0.0,0.0
4807027,White Sands,2011,0.0,0.0,0.0
4807027,White Sands,2012,0.0,0.0,0.0
4807027,White Sands,2013,0.0,0.0,0.0
4807027,White Sands,2014,0.0,0.0,0.0
4807027,White Sands,2015,0.0,0.0,0.0
4807027,White Sands,2016,0.0,0.0,0.0
4807027,White Sands,2017,0.0,0.0,0.0
4807027,White Sands,2018,0.0,0.0,0.0
4807027,White Sands,2019,0.0,0.0,0.0
4807027,White Sands,2020,0.0,0.0,0.0
4807027,White Sands,2021,0.0,0.0,0.0
4807028,Rochon Sands,2004,0.0,0.0,0.0
4807028,Rochon Sands,2005,0.0,0.0,0.0
4807028,Rochon Sands,2006,0.0,0.0,0.0
4807028,Rochon Sands,2007,0.0,0.0,0.0
4807028,Rochon Sands,2008,0.0,0.0,0.0
4807028,Rochon Sands,2009,0.0,0.0,0.0
4807028,Rochon Sands,2010,0.0,0.0,0.0
4807028,Rochon Sands,2011,0.0,0.0,0.0
4807028,Rochon Sands,2012,0.0,0.0,0.0
4807028,Rochon Sands,2013,0.0,0.0,0.0
4807028,Rochon Sands,2014,0.0,0.0,0.0
4807028,Rochon Sands,2015,0.0,0.0,0.0
4807028,Rochon Sands,2016,0.0,0.0,0.0
4807028,Rochon Sands,2017,0.0,0.0,0.0
4807028,Rochon Sands,2018,0.0,0.0,0.0
4807028,Rochon Sands,2019,0.0,0.0,0.0
4807028,Rochon Sands,2020,0.0,0.0,0.0
4807028,Rochon Sands,2021,0.0,0.0,0.0
4807029,Donalda,2004,0.0,0.0,0.0
4807029,Donalda,2005,0.0,0.0,0.0
4807029,Donalda,2006,0.0,0.0,0.0
4807029,Donalda,2007,0.0,0.0,0.0
4807029,Donalda,2008,0.0,0.0,0.0
4807029,Donalda,2009,0.0,0.0,0.0
4807029,Donalda,2010,0.0,0.0,0.0
4807029,Donalda,2011,0.0,0.0,0.0
4807029,Donalda,2012,0.0,0.0,0.0
4807029,Donalda,2013,0.0,0.0,0.0
4807029,Donalda,2014,0.0,0.0,0.0
4807029,Donalda,2015,0.0,0.0,0.0
4807029,Donalda,2016,0.0,0.0,0.0
4807029,Donalda,2017,0.0,0.0,0.0
4807029,Donalda,2018,0.0,0.0,0.0
4807029,Donalda,2019,0.0,0.0,0.0
4807029,Donalda,2020,0.0,0.0,0.0
4807029,Donalda,2021,0.0,0.0,0.0
4807031,Flagstaff County,2004,1203.69998,5022943.5,20788.8966
4807031,Flagstaff County,2005,1278.50248,5285838.0,22075.3334
4807031,Flagstaff County,2006,1283.65745,5258290.5,22077.2412
4807031,Flagstaff County,2007,1258.82503,5104168.5,21749.40961
4807031,Flagstaff County,2008,1271.7575,5051042.5,21922.1617
4807031,Flagstaff County,2009,1324.99,5147640.5,22781.4444
4807031,Flagstaff County,2010,1280.45998,4956088.5,21936.25769
4807031,Flagstaff County,2011,1530.49243,5120894.924,22895.295
4807031,Flagstaff County,2012,1429.68388,4716767.0,21345.55494
4807031,Flagstaff County,2013,1208.33748,4405236.402,19790.5379
4807031,Flagstaff County,2014,1187.26005,4307100.0,19344.25191
4807031,Flagstaff County,2015,803.72003,2921171.75,12950.425
4807031,Flagstaff County,2016,580.1975,2145988.5,9423.4156
4807031,Flagstaff County,2017,27542.455,2060167.776,8983.2994
4807031,Flagstaff County,2018,21217.71118,2188231.965,9326.32839
4807031,Flagstaff County,2019,20618.9946,2199873.674,9669.94504
4807031,Flagstaff County,2020,15355.29635,782472.5145,11565.88958
4807031,Flagstaff County,2021,21533.85515,1101302.718,3311.54884
4807032,Alliance,2004,0.0,0.0,0.0
4807032,Alliance,2005,0.0,0.0,0.0
4807032,Alliance,2006,0.0,0.0,0.0
4807032,Alliance,2007,0.0,0.0,0.0
4807032,Alliance,2008,0.0,0.0,0.0
4807032,Alliance,2009,0.0,0.0,0.0
4807032,Alliance,2010,0.0,0.0,0.0
4807032,Alliance,2011,0.0,0.0,0.0
4807032,Alliance,2012,0.0,0.0,0.0
4807032,Alliance,2013,0.0,0.0,0.0
4807032,Alliance,2014,0.0,0.0,0.0
4807032,Alliance,2015,0.0,0.0,0.0
4807032,Alliance,2016,0.0,0.0,0.0
4807032,Alliance,2017,0.0,0.0,0.0
4807032,Alliance,2018,0.0,0.0,0.0
4807032,Alliance,2019,0.0,0.0,0.0
4807032,Alliance,2020,0.0,0.0,0.0
4807032,Alliance,2021,0.0,0.0,0.0
4807036,Forestburg,2004,0.0,0.0,0.0
4807036,Forestburg,2005,0.0,0.0,0.0
4807036,Forestburg,2006,0.0,0.0,0.0
4807036,Forestburg,2007,0.0,0.0,0.0
4807036,Forestburg,2008,0.0,0.0,0.0
4807036,Forestburg,2009,0.0,0.0,0.0
4807036,Forestburg,2010,0.0,0.0,0.0
4807036,Forestburg,2011,0.0,0.0,0.0
4807036,Forestburg,2012,0.0,0.0,0.0
4807036,Forestburg,2013,0.0,0.0,0.0
4807036,Forestburg,2014,0.0,0.0,0.0
4807036,Forestburg,2015,0.0,0.0,0.0
4807036,Forestburg,2016,0.0,0.0,0.0
4807036,Forestburg,2017,0.0,0.0,0.0
4807036,Forestburg,2018,0.0,0.0,0.0
4807036,Forestburg,2019,0.0,0.0,0.0
4807036,Forestburg,2020,0.0,0.0,0.0
4807036,Forestburg,2021,0.0,0.0,0.0
4807038,Heisler,2004,0.0,0.0,0.0
4807038,Heisler,2005,0.0,0.0,0.0
4807038,Heisler,2006,0.0,0.0,0.0
4807038,Heisler,2007,0.0,0.0,0.0
4807038,Heisler,2008,0.0,0.0,0.0
4807038,Heisler,2009,0.0,0.0,0.0
4807038,Heisler,2010,0.0,0.0,0.0
4807038,Heisler,2011,0.0,0.0,0.0
4807038,Heisler,2012,0.0,0.0,0.0
4807038,Heisler,2013,0.0,0.0,0.0
4807038,Heisler,2014,0.0,0.0,0.0
4807038,Heisler,2015,0.0,0.0,0.0
4807038,Heisler,2016,0.0,0.0,0.0
4807038,Heisler,2017,0.0,0.0,0.0
4807038,Heisler,2018,0.0,0.0,0.0
4807038,Heisler,2019,0.0,0.0,0.0
4807038,Heisler,2020,0.0,0.0,0.0
4807038,Heisler,2021,0.0,0.0,0.0
4807039,Daysland,2004,0.0,0.0,0.0
4807039,Daysland,2005,0.0,0.0,0.0
4807039,Daysland,2006,0.0,0.0,0.0
4807039,Daysland,2007,0.0,0.0,0.0
4807039,Daysland,2008,0.0,0.0,0.0
4807039,Daysland,2009,0.0,0.0,0.0
4807039,Daysland,2010,0.0,0.0,0.0
4807039,Daysland,2011,0.0,0.0,0.0
4807039,Daysland,2012,0.0,0.0,0.0
4807039,Daysland,2013,0.0,0.0,0.0
4807039,Daysland,2014,0.0,0.0,0.0
4807039,Daysland,2015,0.0,0.0,0.0
4807039,Daysland,2016,0.0,0.0,0.0
4807039,Daysland,2017,0.0,0.0,0.0
4807039,Daysland,2018,0.0,0.0,0.0
4807039,Daysland,2019,0.0,0.0,0.0
4807039,Daysland,2020,0.0,0.0,0.0
4807039,Daysland,2021,0.0,0.0,0.0
4807042,Killam,2004,0.0,0.0,0.0
4807042,Killam,2005,0.0,0.0,0.0
4807042,Killam,2006,0.0,0.0,0.0
4807042,Killam,2007,0.0,0.0,0.0
4807042,Killam,2008,0.0,0.0,0.0
4807042,Killam,2009,0.0,0.0,0.0
4807042,Killam,2010,0.0,0.0,0.0
4807042,Killam,2011,0.0,0.0,0.0
4807042,Killam,2012,0.0,0.0,0.0
4807042,Killam,2013,0.0,0.0,0.0
4807042,Killam,2014,0.0,0.0,0.0
4807042,Killam,2015,0.0,0.0,0.0
4807042,Killam,2016,0.0,0.0,0.0
4807042,Killam,2017,0.0,0.0,0.0
4807042,Killam,2018,0.0,0.0,0.0
4807042,Killam,2019,0.0,0.0,0.0
4807042,Killam,2020,0.0,0.0,0.0
4807042,Killam,2021,0.0,0.0,0.0
4807044,Sedgewick,2004,0.0,0.0,0.0
4807044,Sedgewick,2005,0.0,0.0,0.0
4807044,Sedgewick,2006,0.0,0.0,0.0
4807044,Sedgewick,2007,0.0,0.0,0.0
4807044,Sedgewick,2008,0.0,0.0,0.0
4807044,Sedgewick,2009,0.0,0.0,0.0
4807044,Sedgewick,2010,0.0,0.0,0.0
4807044,Sedgewick,2011,0.0,0.0,0.0
4807044,Sedgewick,2012,0.0,0.0,0.0
4807044,Sedgewick,2013,0.0,0.0,0.0
4807044,Sedgewick,2014,0.0,0.0,0.0
4807044,Sedgewick,2015,0.0,0.0,0.0
4807044,Sedgewick,2016,0.0,0.0,0.0
4807044,Sedgewick,2017,0.0,0.0,0.0
4807044,Sedgewick,2018,0.0,0.0,0.0
4807044,Sedgewick,2019,0.0,0.0,0.0
4807044,Sedgewick,2020,0.0,0.0,0.0
4807044,Sedgewick,2021,0.0,0.0,0.0
4807046,Lougheed,2004,0.0,0.0,0.0
4807046,Lougheed,2005,0.0,0.0,0.0
4807046,Lougheed,2006,0.0,0.0,0.0
4807046,Lougheed,2007,0.0,0.0,0.0
4807046,Lougheed,2008,0.0,0.0,0.0
4807046,Lougheed,2009,0.0,0.0,0.0
4807046,Lougheed,2010,0.0,0.0,0.0
4807046,Lougheed,2011,0.0,0.0,0.0
4807046,Lougheed,2012,0.0,0.0,0.0
4807046,Lougheed,2013,0.0,0.0,0.0
4807046,Lougheed,2014,0.0,0.0,0.0
4807046,Lougheed,2015,0.0,0.0,0.0
4807046,Lougheed,2016,0.0,0.0,0.0
4807046,Lougheed,2017,0.0,0.0,0.0
4807046,Lougheed,2018,0.0,0.0,0.0
4807046,Lougheed,2019,0.0,0.0,0.0
4807046,Lougheed,2020,0.0,0.0,0.0
4807046,Lougheed,2021,0.0,0.0,0.0
4807048,Hardisty,2004,0.0,0.0,0.0
4807048,Hardisty,2005,0.0,0.0,0.0
4807048,Hardisty,2006,0.0,0.0,0.0
4807048,Hardisty,2007,0.0,0.0,0.0
4807048,Hardisty,2008,0.0,0.0,0.0
4807048,Hardisty,2009,0.0,0.0,0.0
4807048,Hardisty,2010,0.0,0.0,0.0
4807048,Hardisty,2011,0.0,0.0,0.0
4807048,Hardisty,2012,0.0,0.0,0.0
4807048,Hardisty,2013,0.0,0.0,0.0
4807048,Hardisty,2014,0.0,0.0,0.0
4807048,Hardisty,2015,0.0,0.0,0.0
4807048,Hardisty,2016,0.0,0.0,0.0
4807048,Hardisty,2017,0.0,0.0,0.0
4807048,Hardisty,2018,0.0,0.0,0.0
4807048,Hardisty,2019,0.0,0.0,0.0
4807048,Hardisty,2020,0.0,0.0,0.0
4807048,Hardisty,2021,0.0,0.0,0.0
4807049,Wainwright No. 61,2004,0.0,0.0,0.0
4807049,Wainwright No. 61,2005,0.0,0.0,0.0
4807049,Wainwright No. 61,2006,0.0,0.0,0.0
4807049,Wainwright No. 61,2007,0.0,0.0,0.0
4807049,Wainwright No. 61,2008,0.0,0.0,0.0
4807049,Wainwright No. 61,2009,0.0,0.0,0.0
4807049,Wainwright No. 61,2010,0.0,0.0,0.0
4807049,Wainwright No. 61,2011,0.0,0.0,0.0
4807049,Wainwright No. 61,2012,0.0,0.0,0.0
4807049,Wainwright No. 61,2013,0.0,0.0,0.0
4807049,Wainwright No. 61,2014,0.0,0.0,0.0
4807049,Wainwright No. 61,2015,0.0,0.0,0.0
4807049,Wainwright No. 61,2016,0.0,0.0,0.0
4807049,Wainwright No. 61,2017,51708.2325,6529.3692,33.2568
4807049,Wainwright No. 61,2018,40160.95125,8821.59921,70.26244
4807049,Wainwright No. 61,2019,74814.96725,8839.03699,305.003
4807049,Wainwright No. 61,2020,49364.675,1958.54093,93.8849
4807049,Wainwright No. 61,2021,10985.1965,1275.67425,29.04606
4807051,Chauvin,2004,0.0,0.0,0.0
4807051,Chauvin,2005,0.0,0.0,0.0
4807051,Chauvin,2006,0.0,0.0,0.0
4807051,Chauvin,2007,0.0,0.0,0.0
4807051,Chauvin,2008,0.0,0.0,0.0
4807051,Chauvin,2009,0.0,0.0,0.0
4807051,Chauvin,2010,0.0,0.0,0.0
4807051,Chauvin,2011,0.0,0.0,0.0
4807051,Chauvin,2012,0.0,0.0,0.0
4807051,Chauvin,2013,0.0,0.0,0.0
4807051,Chauvin,2014,0.0,0.0,0.0
4807051,Chauvin,2015,0.0,0.0,0.0
4807051,Chauvin,2016,0.0,0.0,0.0
4807051,Chauvin,2017,0.0,0.0,0.0
4807051,Chauvin,2018,0.0,0.0,0.0
4807051,Chauvin,2019,0.0,0.0,0.0
4807051,Chauvin,2020,0.0,0.0,0.0
4807051,Chauvin,2021,0.0,0.0,0.0
4807052,Edgerton,2004,0.0,0.0,0.0
4807052,Edgerton,2005,0.0,0.0,0.0
4807052,Edgerton,2006,0.0,0.0,0.0
4807052,Edgerton,2007,0.0,0.0,0.0
4807052,Edgerton,2008,0.0,0.0,0.0
4807052,Edgerton,2009,0.0,0.0,0.0
4807052,Edgerton,2010,0.0,0.0,0.0
4807052,Edgerton,2011,0.0,0.0,0.0
4807052,Edgerton,2012,0.0,0.0,0.0
4807052,Edgerton,2013,0.0,0.0,0.0
4807052,Edgerton,2014,0.0,0.0,0.0
4807052,Edgerton,2015,0.0,0.0,0.0
4807052,Edgerton,2016,0.0,0.0,0.0
4807052,Edgerton,2017,0.0,0.0,0.0
4807052,Edgerton,2018,0.0,0.0,0.0
4807052,Edgerton,2019,0.0,0.0,0.0
4807052,Edgerton,2020,0.0,0.0,0.0
4807052,Edgerton,2021,0.0,0.0,0.0
4807054,Wainwright,2004,0.0,0.0,0.0
4807054,Wainwright,2005,0.0,0.0,0.0
4807054,Wainwright,2006,0.0,0.0,0.0
4807054,Wainwright,2007,0.0,0.0,0.0
4807054,Wainwright,2008,0.0,0.0,0.0
4807054,Wainwright,2009,0.0,0.0,0.0
4807054,Wainwright,2010,0.0,0.0,0.0
4807054,Wainwright,2011,0.0,0.0,0.0
4807054,Wainwright,2012,0.0,0.0,0.0
4807054,Wainwright,2013,0.0,0.0,0.0
4807054,Wainwright,2014,0.0,0.0,0.0
4807054,Wainwright,2015,0.0,0.0,0.0
4807054,Wainwright,2016,0.0,0.0,0.0
4807054,Wainwright,2017,0.0,0.0,0.0
4807054,Wainwright,2018,3.75,7739.9,39.932
4807054,Wainwright,2019,4.625,7927.89,40.8558
4807054,Wainwright,2020,3.5305,7283.2,37.60164
4807054,Wainwright,2021,3.77595,7762.569,40.28126
4807056,Irma,2004,0.0,0.0,0.0
4807056,Irma,2005,0.0,0.0,0.0
4807056,Irma,2006,0.0,0.0,0.0
4807056,Irma,2007,0.0,0.0,0.0
4807056,Irma,2008,0.0,0.0,0.0
4807056,Irma,2009,0.0,0.0,0.0
4807056,Irma,2010,0.0,0.0,0.0
4807056,Irma,2011,0.0,0.0,0.0
4807056,Irma,2012,0.0,0.0,0.0
4807056,Irma,2013,0.0,0.0,0.0
4807056,Irma,2014,0.0,0.0,0.0
4807056,Irma,2015,0.0,0.0,0.0
4807056,Irma,2016,0.0,0.0,0.0
4807056,Irma,2017,0.0,0.0,0.0
4807056,Irma,2018,0.0,0.0,0.0
4807056,Irma,2019,0.0,0.0,0.0
4807056,Irma,2020,0.0,0.0,0.0
4807056,Irma,2021,0.0,0.0,0.0
4808001,Red Deer County,2004,0.0,0.0,0.0
4808001,Red Deer County,2005,0.0,0.0,0.0
4808001,Red Deer County,2006,0.0,0.0,0.0
4808001,Red Deer County,2007,0.0,0.0,0.0
4808001,Red Deer County,2008,0.0,0.0,0.0
4808001,Red Deer County,2009,6774.32003,70046.62039,1641.384
4808001,Red Deer County,2010,3697.08253,50751.80328,1538.425
4808001,Red Deer County,2011,3786.67253,52070.87368,1549.68046
4808001,Red Deer County,2012,3455.775,51317.30666,1071.8464
4808001,Red Deer County,2013,3511.075,52123.1393,1076.823
4808001,Red Deer County,2014,3609.9115,52121.40714,1085.614
4808001,Red Deer County,2015,5254.15015,52254.11297,810.7984
4808001,Red Deer County,2016,5195.3999,55129.29136,19984.19588
4808001,Red Deer County,2017,34493.46,107823.8978,715.7364
4808001,Red Deer County,2018,36783.39308,109255.4534,14076.20642
4808001,Red Deer County,2019,37714.0709,119305.7412,1223.53227
4808001,Red Deer County,2020,18704.0234,106534.1726,2746.12185
4808001,Red Deer County,2021,17747.4298,49879.37734,1404.57621
4808002,Elnora,2004,0.0,0.0,0.0
4808002,Elnora,2005,0.0,0.0,0.0
4808002,Elnora,2006,0.0,0.0,0.0
4808002,Elnora,2007,0.0,0.0,0.0
4808002,Elnora,2008,0.0,0.0,0.0
4808002,Elnora,2009,0.0,0.0,0.0
4808002,Elnora,2010,0.0,0.0,0.0
4808002,Elnora,2011,0.0,0.0,0.0
4808002,Elnora,2012,0.0,0.0,0.0
4808002,Elnora,2013,0.0,0.0,0.0
4808002,Elnora,2014,0.0,0.0,0.0
4808002,Elnora,2015,0.0,0.0,0.0
4808002,Elnora,2016,0.0,0.0,0.0
4808002,Elnora,2017,0.0,0.0,0.0
4808002,Elnora,2018,0.0,0.0,0.0
4808002,Elnora,2019,0.0,0.0,0.0
4808002,Elnora,2020,0.0,0.0,0.0
4808002,Elnora,2021,0.0,0.0,0.0
4808004,Delburne,2004,0.0,0.0,0.0
4808004,Delburne,2005,0.0,0.0,0.0
4808004,Delburne,2006,0.0,0.0,0.0
4808004,Delburne,2007,0.0,0.0,0.0
4808004,Delburne,2008,0.0,0.0,0.0
4808004,Delburne,2009,0.0,0.0,0.0
4808004,Delburne,2010,0.0,0.0,0.0
4808004,Delburne,2011,0.0,0.0,0.0
4808004,Delburne,2012,0.0,0.0,0.0
4808004,Delburne,2013,0.0,0.0,0.0
