CSDUID,CSD,Period,IndicatorSummaryDescription,Gender,UnitOfMeasure,OriginalValue
4812012,Glendon,2012,Life Expectancy,Male,Years,75.55000
4812012,Glendon,2013,Life Expectancy,Male,Years,75.87000
4812012,Glendon,2014,Life Expectancy,Male,Years,76.34000
4812012,Glendon,2015,Life Expectancy,Male,Years,76.60000
4812012,Glendon,2016,Life Expectancy,Male,Years,76.90000
4812012,Glendon,2017,Life Expectancy,Male,Years,77.10000
4812012,Glendon,2018,Life Expectancy,Male,Years,77.39000
4812012,Glendon,2019,Life Expectancy,Male,Years,77.45000
4812012,Glendon,2020,Life Expectancy,Male,Years,77.62000
4812012,Glendon,2021,Life Expectancy,Male,Years,77.74000
4812012,Glendon,2022,Life Expectancy,Male,Years,77.78000
4812012,Glendon,2011,Life Expectancy,Both,Years,77.92000
4812012,Glendon,2012,Life Expectancy,Both,Years,78.01000
4812012,Glendon,2013,Life Expectancy,Both,Years,78.25000
4812012,Glendon,2014,Life Expectancy,Both,Years,78.54000
4812012,Glendon,2015,Life Expectancy,Both,Years,78.83000
4812012,Glendon,2016,Life Expectancy,Both,Years,79.24000
4812012,Glendon,2017,Life Expectancy,Both,Years,79.47000
4812012,Glendon,2018,Life Expectancy,Both,Years,79.61000
4812012,Glendon,2019,Life Expectancy,Both,Years,79.76000
4812012,Glendon,2020,Life Expectancy,Both,Years,80.04000
4812012,Glendon,2021,Life Expectancy,Both,Years,79.90000
4812012,Glendon,2022,Life Expectancy,Both,Years,79.88000
4812014,St. Paul County No. 19,2011,Life Expectancy,Female,Years,80.19000
4812014,St. Paul County No. 19,2012,Life Expectancy,Female,Years,80.36000
4812014,St. Paul County No. 19,2013,Life Expectancy,Female,Years,80.51000
4812014,St. Paul County No. 19,2014,Life Expectancy,Female,Years,79.98000
4812014,St. Paul County No. 19,2015,Life Expectancy,Female,Years,79.99000
4812014,St. Paul County No. 19,2016,Life Expectancy,Female,Years,79.75000
4812014,St. Paul County No. 19,2017,Life Expectancy,Female,Years,79.67000
4812014,St. Paul County No. 19,2018,Life Expectancy,Female,Years,79.52000
4812014,St. Paul County No. 19,2019,Life Expectancy,Female,Years,79.26000
4812014,St. Paul County No. 19,2020,Life Expectancy,Female,Years,79.40000
4812014,St. Paul County No. 19,2021,Life Expectancy,Female,Years,78.98000
4812014,St. Paul County No. 19,2022,Life Expectancy,Female,Years,78.68000
4812014,St. Paul County No. 19,2011,Life Expectancy,Male,Years,73.31000
4812014,St. Paul County No. 19,2012,Life Expectancy,Male,Years,73.06000
4812014,St. Paul County No. 19,2013,Life Expectancy,Male,Years,73.23000
4812014,St. Paul County No. 19,2014,Life Expectancy,Male,Years,72.93000
4812014,St. Paul County No. 19,2015,Life Expectancy,Male,Years,72.65000
4812014,St. Paul County No. 19,2016,Life Expectancy,Male,Years,72.97000
4812014,St. Paul County No. 19,2017,Life Expectancy,Male,Years,73.09000
4812014,St. Paul County No. 19,2018,Life Expectancy,Male,Years,73.29000
4812014,St. Paul County No. 19,2019,Life Expectancy,Male,Years,73.35000
4812014,St. Paul County No. 19,2020,Life Expectancy,Male,Years,73.23000
4812014,St. Paul County No. 19,2021,Life Expectancy,Male,Years,72.54000
4812014,St. Paul County No. 19,2022,Life Expectancy,Male,Years,72.37000
4812014,St. Paul County No. 19,2011,Life Expectancy,Both,Years,76.53000
4812014,St. Paul County No. 19,2012,Life Expectancy,Both,Years,76.46000
4812014,St. Paul County No. 19,2013,Life Expectancy,Both,Years,76.62000
4812014,St. Paul County No. 19,2014,Life Expectancy,Both,Years,76.22000
4812014,St. Paul County No. 19,2015,Life Expectancy,Both,Years,76.07000
4812014,St. Paul County No. 19,2016,Life Expectancy,Both,Years,76.14000
4812014,St. Paul County No. 19,2017,Life Expectancy,Both,Years,76.18000
4812014,St. Paul County No. 19,2018,Life Expectancy,Both,Years,76.24000
4812014,St. Paul County No. 19,2019,Life Expectancy,Both,Years,76.13000
4812014,St. Paul County No. 19,2020,Life Expectancy,Both,Years,76.13000
4812014,St. Paul County No. 19,2021,Life Expectancy,Both,Years,75.55000
4812014,St. Paul County No. 19,2022,Life Expectancy,Both,Years,75.33000
4812016,Elk Point,2011,Life Expectancy,Female,Years,80.26000
4812016,Elk Point,2012,Life Expectancy,Female,Years,80.91000
4812016,Elk Point,2013,Life Expectancy,Female,Years,81.10000
4812016,Elk Point,2014,Life Expectancy,Female,Years,79.90000
4812016,Elk Point,2015,Life Expectancy,Female,Years,80.20000
4812016,Elk Point,2016,Life Expectancy,Female,Years,79.75000
4812016,Elk Point,2017,Life Expectancy,Female,Years,79.57000
4812016,Elk Point,2018,Life Expectancy,Female,Years,79.47000
4812016,Elk Point,2019,Life Expectancy,Female,Years,79.02000
4812016,Elk Point,2020,Life Expectancy,Female,Years,78.45000
4812016,Elk Point,2021,Life Expectancy,Female,Years,78.12000
4812016,Elk Point,2022,Life Expectancy,Female,Years,77.93000
4812016,Elk Point,2011,Life Expectancy,Male,Years,73.07000
4812016,Elk Point,2012,Life Expectancy,Male,Years,72.46000
4812016,Elk Point,2013,Life Expectancy,Male,Years,72.35000
4812016,Elk Point,2014,Life Expectancy,Male,Years,72.67000
4812016,Elk Point,2015,Life Expectancy,Male,Years,72.88000
4812016,Elk Point,2016,Life Expectancy,Male,Years,72.89000
4812016,Elk Point,2017,Life Expectancy,Male,Years,72.68000
4812016,Elk Point,2018,Life Expectancy,Male,Years,72.35000
4812016,Elk Point,2019,Life Expectancy,Male,Years,72.28000
4812016,Elk Point,2020,Life Expectancy,Male,Years,73.26000
4812016,Elk Point,2021,Life Expectancy,Male,Years,72.83000
4812016,Elk Point,2022,Life Expectancy,Male,Years,72.89000
4812016,Elk Point,2011,Life Expectancy,Both,Years,76.46000
4812016,Elk Point,2012,Life Expectancy,Both,Years,76.36000
4812016,Elk Point,2013,Life Expectancy,Both,Years,76.39000
4812016,Elk Point,2014,Life Expectancy,Both,Years,76.05000
4812016,Elk Point,2015,Life Expectancy,Both,Years,76.30000
4812016,Elk Point,2016,Life Expectancy,Both,Years,76.07000
4812016,Elk Point,2017,Life Expectancy,Both,Years,75.89000
4812016,Elk Point,2018,Life Expectancy,Both,Years,75.68000
4812016,Elk Point,2019,Life Expectancy,Both,Years,75.41000
4812016,Elk Point,2020,Life Expectancy,Both,Years,75.70000
4812016,Elk Point,2021,Life Expectancy,Both,Years,75.28000
4812016,Elk Point,2022,Life Expectancy,Both,Years,75.24000
4812018,St. Paul,2011,Life Expectancy,Female,Years,80.17000
4812018,St. Paul,2012,Life Expectancy,Female,Years,80.19000
4812018,St. Paul,2013,Life Expectancy,Female,Years,80.32000
4812018,St. Paul,2014,Life Expectancy,Female,Years,80.00000
4812018,St. Paul,2015,Life Expectancy,Female,Years,79.92000
4812018,St. Paul,2016,Life Expectancy,Female,Years,79.75000
4812018,St. Paul,2017,Life Expectancy,Female,Years,79.70000
4812018,St. Paul,2018,Life Expectancy,Female,Years,79.54000
4812018,St. Paul,2019,Life Expectancy,Female,Years,79.33000
4812018,St. Paul,2020,Life Expectancy,Female,Years,79.69000
4812018,St. Paul,2021,Life Expectancy,Female,Years,79.24000
4812018,St. Paul,2022,Life Expectancy,Female,Years,78.91000
4812018,St. Paul,2011,Life Expectancy,Male,Years,73.39000
4812018,St. Paul,2012,Life Expectancy,Male,Years,73.25000
4812018,St. Paul,2013,Life Expectancy,Male,Years,73.52000
4812018,St. Paul,2014,Life Expectancy,Male,Years,73.02000
4812018,St. Paul,2015,Life Expectancy,Male,Years,72.58000
4812018,St. Paul,2016,Life Expectancy,Male,Years,72.99000
4812018,St. Paul,2017,Life Expectancy,Male,Years,73.22000
4812018,St. Paul,2018,Life Expectancy,Male,Years,73.59000
4812018,St. Paul,2019,Life Expectancy,Male,Years,73.69000
4812018,St. Paul,2020,Life Expectancy,Male,Years,73.22000
4812018,St. Paul,2021,Life Expectancy,Male,Years,72.45000
4812018,St. Paul,2022,Life Expectancy,Male,Years,72.20000
4812018,St. Paul,2011,Life Expectancy,Both,Years,76.55000
4812018,St. Paul,2012,Life Expectancy,Both,Years,76.49000
4812018,St. Paul,2013,Life Expectancy,Both,Years,76.70000
4812018,St. Paul,2014,Life Expectancy,Both,Years,76.27000
4812018,St. Paul,2015,Life Expectancy,Both,Years,75.99000
4812018,St. Paul,2016,Life Expectancy,Both,Years,76.16000
4812018,St. Paul,2017,Life Expectancy,Both,Years,76.27000
4812018,St. Paul,2018,Life Expectancy,Both,Years,76.41000
4812018,St. Paul,2019,Life Expectancy,Both,Years,76.35000
4812018,St. Paul,2020,Life Expectancy,Both,Years,76.26000
4812018,St. Paul,2021,Life Expectancy,Both,Years,75.63000
4812018,St. Paul,2022,Life Expectancy,Both,Years,75.36000
4812022,Smoky Lake County,2011,Life Expectancy,Female,Years,80.77000
4812022,Smoky Lake County,2012,Life Expectancy,Female,Years,80.82000
4812022,Smoky Lake County,2013,Life Expectancy,Female,Years,80.81000
4812022,Smoky Lake County,2014,Life Expectancy,Female,Years,81.15000
4812022,Smoky Lake County,2015,Life Expectancy,Female,Years,81.24000
4812022,Smoky Lake County,2016,Life Expectancy,Female,Years,81.35000
4812022,Smoky Lake County,2017,Life Expectancy,Female,Years,82.01000
4812022,Smoky Lake County,2018,Life Expectancy,Female,Years,81.91000
4812022,Smoky Lake County,2019,Life Expectancy,Female,Years,81.63000
4812022,Smoky Lake County,2020,Life Expectancy,Female,Years,81.13000
4812022,Smoky Lake County,2021,Life Expectancy,Female,Years,80.99000
4812022,Smoky Lake County,2022,Life Expectancy,Female,Years,80.80000
4812022,Smoky Lake County,2011,Life Expectancy,Male,Years,74.21000
4812022,Smoky Lake County,2012,Life Expectancy,Male,Years,74.28000
4812022,Smoky Lake County,2013,Life Expectancy,Male,Years,73.94000
4812022,Smoky Lake County,2014,Life Expectancy,Male,Years,73.99000
4812022,Smoky Lake County,2015,Life Expectancy,Male,Years,73.99000
4812022,Smoky Lake County,2016,Life Expectancy,Male,Years,74.10000
4812022,Smoky Lake County,2017,Life Expectancy,Male,Years,74.62000
4812022,Smoky Lake County,2018,Life Expectancy,Male,Years,74.81000
4812022,Smoky Lake County,2019,Life Expectancy,Male,Years,74.68000
4812022,Smoky Lake County,2020,Life Expectancy,Male,Years,74.59000
4812022,Smoky Lake County,2021,Life Expectancy,Male,Years,74.18000
4812022,Smoky Lake County,2022,Life Expectancy,Male,Years,74.52000
4812022,Smoky Lake County,2011,Life Expectancy,Both,Years,77.24000
4812022,Smoky Lake County,2012,Life Expectancy,Both,Years,77.29000
4812022,Smoky Lake County,2013,Life Expectancy,Both,Years,77.07000
4812022,Smoky Lake County,2014,Life Expectancy,Both,Years,77.24000
4812022,Smoky Lake County,2015,Life Expectancy,Both,Years,77.27000
4812022,Smoky Lake County,2016,Life Expectancy,Both,Years,77.37000
4812022,Smoky Lake County,2017,Life Expectancy,Both,Years,77.95000
4812022,Smoky Lake County,2018,Life Expectancy,Both,Years,78.03000
4812022,Smoky Lake County,2019,Life Expectancy,Both,Years,77.84000
4812022,Smoky Lake County,2020,Life Expectancy,Both,Years,77.59000
4812022,Smoky Lake County,2021,Life Expectancy,Both,Years,77.30000
4812022,Smoky Lake County,2022,Life Expectancy,Both,Years,77.43000
4812024,Vilna,2011,Life Expectancy,Female,Years,82.26000
4812024,Vilna,2012,Life Expectancy,Female,Years,82.43000
4812024,Vilna,2013,Life Expectancy,Female,Years,82.06000
4812024,Vilna,2014,Life Expectancy,Female,Years,82.28000
4812024,Vilna,2015,Life Expectancy,Female,Years,82.26000
4812024,Vilna,2016,Life Expectancy,Female,Years,81.84000
4812024,Vilna,2017,Life Expectancy,Female,Years,82.51000
4812024,Vilna,2018,Life Expectancy,Female,Years,82.64000
4812024,Vilna,2019,Life Expectancy,Female,Years,82.53000
4812024,Vilna,2020,Life Expectancy,Female,Years,82.15000
4812024,Vilna,2021,Life Expectancy,Female,Years,81.68000
4812024,Vilna,2022,Life Expectancy,Female,Years,81.72000
4812024,Vilna,2011,Life Expectancy,Male,Years,74.90000
4812024,Vilna,2012,Life Expectancy,Male,Years,75.41000
4812024,Vilna,2013,Life Expectancy,Male,Years,74.99000
4812024,Vilna,2014,Life Expectancy,Male,Years,75.11000
4812024,Vilna,2015,Life Expectancy,Male,Years,74.59000
4812024,Vilna,2016,Life Expectancy,Male,Years,74.29000
4812024,Vilna,2017,Life Expectancy,Male,Years,74.47000
4812024,Vilna,2018,Life Expectancy,Male,Years,74.28000
4812024,Vilna,2019,Life Expectancy,Male,Years,74.32000
4812024,Vilna,2020,Life Expectancy,Male,Years,73.66000
4812024,Vilna,2021,Life Expectancy,Male,Years,74.40000
4812024,Vilna,2022,Life Expectancy,Male,Years,74.48000
4812024,Vilna,2011,Life Expectancy,Both,Years,78.23000
4812024,Vilna,2012,Life Expectancy,Both,Years,78.59000
4812024,Vilna,2013,Life Expectancy,Both,Years,78.17000
4812024,Vilna,2014,Life Expectancy,Both,Years,78.35000
4812024,Vilna,2015,Life Expectancy,Both,Years,78.00000
4812024,Vilna,2016,Life Expectancy,Both,Years,77.65000
4812024,Vilna,2017,Life Expectancy,Both,Years,78.01000
4812024,Vilna,2018,Life Expectancy,Both,Years,77.95000
4812024,Vilna,2019,Life Expectancy,Both,Years,77.95000
4812024,Vilna,2020,Life Expectancy,Both,Years,77.42000
4812024,Vilna,2021,Life Expectancy,Both,Years,77.65000
4812024,Vilna,2022,Life Expectancy,Both,Years,77.74000
4812026,Waskatenau,2011,Life Expectancy,Female,Years,82.26000
4812026,Waskatenau,2012,Life Expectancy,Female,Years,82.43000
4812026,Waskatenau,2013,Life Expectancy,Female,Years,82.06000
4812026,Waskatenau,2014,Life Expectancy,Female,Years,82.28000
4812026,Waskatenau,2015,Life Expectancy,Female,Years,82.26000
4812026,Waskatenau,2016,Life Expectancy,Female,Years,81.84000
4812026,Waskatenau,2017,Life Expectancy,Female,Years,82.51000
4812026,Waskatenau,2018,Life Expectancy,Female,Years,82.64000
4812026,Waskatenau,2019,Life Expectancy,Female,Years,82.53000
4812026,Waskatenau,2020,Life Expectancy,Female,Years,82.15000
4812026,Waskatenau,2021,Life Expectancy,Female,Years,81.68000
4812026,Waskatenau,2022,Life Expectancy,Female,Years,81.72000
4812026,Waskatenau,2011,Life Expectancy,Male,Years,74.90000
4812026,Waskatenau,2012,Life Expectancy,Male,Years,75.41000
4812026,Waskatenau,2013,Life Expectancy,Male,Years,74.99000
4812026,Waskatenau,2014,Life Expectancy,Male,Years,75.11000
4812026,Waskatenau,2015,Life Expectancy,Male,Years,74.59000
4812026,Waskatenau,2016,Life Expectancy,Male,Years,74.29000
4812026,Waskatenau,2017,Life Expectancy,Male,Years,74.47000
4812026,Waskatenau,2018,Life Expectancy,Male,Years,74.28000
4812026,Waskatenau,2019,Life Expectancy,Male,Years,74.32000
4812026,Waskatenau,2020,Life Expectancy,Male,Years,73.66000
4812026,Waskatenau,2021,Life Expectancy,Male,Years,74.40000
4812026,Waskatenau,2022,Life Expectancy,Male,Years,74.48000
4812026,Waskatenau,2011,Life Expectancy,Both,Years,78.23000
4812026,Waskatenau,2012,Life Expectancy,Both,Years,78.59000
4812026,Waskatenau,2013,Life Expectancy,Both,Years,78.17000
4812026,Waskatenau,2014,Life Expectancy,Both,Years,78.35000
4812026,Waskatenau,2015,Life Expectancy,Both,Years,78.00000
4812026,Waskatenau,2016,Life Expectancy,Both,Years,77.65000
4812026,Waskatenau,2017,Life Expectancy,Both,Years,78.01000
4812026,Waskatenau,2018,Life Expectancy,Both,Years,77.95000
4812026,Waskatenau,2019,Life Expectancy,Both,Years,77.95000
4812026,Waskatenau,2020,Life Expectancy,Both,Years,77.42000
4812026,Waskatenau,2021,Life Expectancy,Both,Years,77.65000
4812026,Waskatenau,2022,Life Expectancy,Both,Years,77.74000
4811008,Ma-Me-O Beach,2011,Life Expectancy,Female,Years,78.91000
4811008,Ma-Me-O Beach,2012,Life Expectancy,Female,Years,78.68000
4811008,Ma-Me-O Beach,2013,Life Expectancy,Female,Years,78.65000
4811008,Ma-Me-O Beach,2014,Life Expectancy,Female,Years,78.52000
4811008,Ma-Me-O Beach,2015,Life Expectancy,Female,Years,78.74000
4811008,Ma-Me-O Beach,2016,Life Expectancy,Female,Years,78.86000
4811008,Ma-Me-O Beach,2017,Life Expectancy,Female,Years,78.88000
4811008,Ma-Me-O Beach,2018,Life Expectancy,Female,Years,78.80000
4811008,Ma-Me-O Beach,2019,Life Expectancy,Female,Years,79.18000
4811008,Ma-Me-O Beach,2020,Life Expectancy,Female,Years,78.55000
4811008,Ma-Me-O Beach,2021,Life Expectancy,Female,Years,78.01000
4811008,Ma-Me-O Beach,2022,Life Expectancy,Female,Years,77.71000
4811008,Ma-Me-O Beach,2011,Life Expectancy,Male,Years,74.28000
4811008,Ma-Me-O Beach,2012,Life Expectancy,Male,Years,74.50000
4811008,Ma-Me-O Beach,2013,Life Expectancy,Male,Years,74.89000
4811008,Ma-Me-O Beach,2014,Life Expectancy,Male,Years,74.37000
4811008,Ma-Me-O Beach,2015,Life Expectancy,Male,Years,73.92000
4811008,Ma-Me-O Beach,2016,Life Expectancy,Male,Years,74.02000
4811008,Ma-Me-O Beach,2017,Life Expectancy,Male,Years,73.95000
4811008,Ma-Me-O Beach,2018,Life Expectancy,Male,Years,74.22000
4811008,Ma-Me-O Beach,2019,Life Expectancy,Male,Years,74.26000
4811008,Ma-Me-O Beach,2020,Life Expectancy,Male,Years,73.93000
4811008,Ma-Me-O Beach,2021,Life Expectancy,Male,Years,72.81000
4811008,Ma-Me-O Beach,2022,Life Expectancy,Male,Years,71.68000
4811008,Ma-Me-O Beach,2011,Life Expectancy,Both,Years,76.55000
4811008,Ma-Me-O Beach,2012,Life Expectancy,Both,Years,76.56000
4811008,Ma-Me-O Beach,2013,Life Expectancy,Both,Years,76.75000
4811008,Ma-Me-O Beach,2014,Life Expectancy,Both,Years,76.40000
4811008,Ma-Me-O Beach,2015,Life Expectancy,Both,Years,76.27000
4811008,Ma-Me-O Beach,2016,Life Expectancy,Both,Years,76.36000
4811008,Ma-Me-O Beach,2017,Life Expectancy,Both,Years,76.34000
4811008,Ma-Me-O Beach,2018,Life Expectancy,Both,Years,76.44000
4811008,Ma-Me-O Beach,2019,Life Expectancy,Both,Years,76.65000
4811008,Ma-Me-O Beach,2020,Life Expectancy,Both,Years,76.18000
4811008,Ma-Me-O Beach,2021,Life Expectancy,Both,Years,75.32000
4811008,Ma-Me-O Beach,2022,Life Expectancy,Both,Years,74.56000
4811066,Bon Accord,2011,Life Expectancy,Female,Years,81.80000
4811066,Bon Accord,2012,Life Expectancy,Female,Years,81.87000
4811066,Bon Accord,2013,Life Expectancy,Female,Years,81.87000
4811066,Bon Accord,2014,Life Expectancy,Female,Years,81.99000
4811066,Bon Accord,2015,Life Expectancy,Female,Years,82.56000
4811066,Bon Accord,2016,Life Expectancy,Female,Years,81.99000
4811066,Bon Accord,2017,Life Expectancy,Female,Years,82.03000
4811066,Bon Accord,2018,Life Expectancy,Female,Years,81.98000
4811066,Bon Accord,2019,Life Expectancy,Female,Years,82.40000
4811066,Bon Accord,2020,Life Expectancy,Female,Years,82.59000
4811066,Bon Accord,2021,Life Expectancy,Female,Years,82.63000
4811066,Bon Accord,2022,Life Expectancy,Female,Years,82.60000
4811066,Bon Accord,2011,Life Expectancy,Male,Years,77.17000
4811066,Bon Accord,2012,Life Expectancy,Male,Years,77.60000
4811066,Bon Accord,2013,Life Expectancy,Male,Years,77.74000
4811066,Bon Accord,2014,Life Expectancy,Male,Years,78.06000
4811066,Bon Accord,2015,Life Expectancy,Male,Years,78.33000
4811066,Bon Accord,2016,Life Expectancy,Male,Years,78.74000
4811066,Bon Accord,2017,Life Expectancy,Male,Years,78.91000
4811066,Bon Accord,2018,Life Expectancy,Male,Years,78.91000
4811066,Bon Accord,2019,Life Expectancy,Male,Years,79.15000
4811066,Bon Accord,2020,Life Expectancy,Male,Years,79.21000
4811066,Bon Accord,2021,Life Expectancy,Male,Years,79.41000
4811066,Bon Accord,2022,Life Expectancy,Male,Years,79.14000
4811066,Bon Accord,2011,Life Expectancy,Both,Years,79.39000
4811066,Bon Accord,2012,Life Expectancy,Both,Years,79.67000
4811066,Bon Accord,2013,Life Expectancy,Both,Years,79.74000
4811066,Bon Accord,2014,Life Expectancy,Both,Years,79.99000
4811066,Bon Accord,2015,Life Expectancy,Both,Years,80.39000
4811066,Bon Accord,2016,Life Expectancy,Both,Years,80.34000
4811066,Bon Accord,2017,Life Expectancy,Both,Years,80.45000
4811066,Bon Accord,2018,Life Expectancy,Both,Years,80.41000
4811066,Bon Accord,2019,Life Expectancy,Both,Years,80.73000
4811066,Bon Accord,2020,Life Expectancy,Both,Years,80.84000
4811066,Bon Accord,2021,Life Expectancy,Both,Years,80.97000
4811066,Bon Accord,2022,Life Expectancy,Both,Years,80.81000
4819071,Peace No. 135,2011,Life Expectancy,Female,Years,82.32000
4819071,Peace No. 135,2012,Life Expectancy,Female,Years,82.04000
4819071,Peace No. 135,2013,Life Expectancy,Female,Years,82.41000
4819071,Peace No. 135,2014,Life Expectancy,Female,Years,82.29000
4819071,Peace No. 135,2015,Life Expectancy,Female,Years,82.02000
4819071,Peace No. 135,2016,Life Expectancy,Female,Years,81.70000
4819071,Peace No. 135,2017,Life Expectancy,Female,Years,81.27000
4819071,Peace No. 135,2018,Life Expectancy,Female,Years,80.80000
4819071,Peace No. 135,2019,Life Expectancy,Female,Years,80.55000
4819071,Peace No. 135,2020,Life Expectancy,Female,Years,79.91000
4819071,Peace No. 135,2021,Life Expectancy,Female,Years,79.72000
4819071,Peace No. 135,2022,Life Expectancy,Female,Years,79.83000
4819071,Peace No. 135,2011,Life Expectancy,Male,Years,76.18000
4819071,Peace No. 135,2012,Life Expectancy,Male,Years,76.23000
4819071,Peace No. 135,2013,Life Expectancy,Male,Years,76.30000
4819071,Peace No. 135,2014,Life Expectancy,Male,Years,76.31000
4819071,Peace No. 135,2015,Life Expectancy,Male,Years,76.05000
4819071,Peace No. 135,2016,Life Expectancy,Male,Years,75.88000
4819071,Peace No. 135,2017,Life Expectancy,Male,Years,76.48000
4819071,Peace No. 135,2018,Life Expectancy,Male,Years,76.55000
4819071,Peace No. 135,2019,Life Expectancy,Male,Years,76.68000
4819071,Peace No. 135,2020,Life Expectancy,Male,Years,76.30000
4819071,Peace No. 135,2021,Life Expectancy,Male,Years,76.36000
4819071,Peace No. 135,2022,Life Expectancy,Male,Years,76.14000
4819071,Peace No. 135,2011,Life Expectancy,Both,Years,79.04000
4819071,Peace No. 135,2012,Life Expectancy,Both,Years,78.94000
4819071,Peace No. 135,2013,Life Expectancy,Both,Years,79.15000
4819071,Peace No. 135,2014,Life Expectancy,Both,Years,79.10000
4819071,Peace No. 135,2015,Life Expectancy,Both,Years,78.83000
4819071,Peace No. 135,2016,Life Expectancy,Both,Years,78.59000
4819071,Peace No. 135,2017,Life Expectancy,Both,Years,78.71000
4819071,Peace No. 135,2018,Life Expectancy,Both,Years,78.52000
4819071,Peace No. 135,2019,Life Expectancy,Both,Years,78.49000
4819071,Peace No. 135,2020,Life Expectancy,Both,Years,77.99000
4819071,Peace No. 135,2021,Life Expectancy,Both,Years,77.92000
4819071,Peace No. 135,2022,Life Expectancy,Both,Years,77.84000
4819072,Berwyn,2011,Life Expectancy,Female,Years,82.32000
4819072,Berwyn,2012,Life Expectancy,Female,Years,82.04000
4819072,Berwyn,2013,Life Expectancy,Female,Years,82.41000
4819072,Berwyn,2014,Life Expectancy,Female,Years,82.29000
4819072,Berwyn,2015,Life Expectancy,Female,Years,82.02000
4819072,Berwyn,2016,Life Expectancy,Female,Years,81.70000
4819072,Berwyn,2017,Life Expectancy,Female,Years,81.27000
4819072,Berwyn,2018,Life Expectancy,Female,Years,80.80000
4819072,Berwyn,2019,Life Expectancy,Female,Years,80.55000
4819072,Berwyn,2020,Life Expectancy,Female,Years,79.91000
4819072,Berwyn,2021,Life Expectancy,Female,Years,79.72000
4819072,Berwyn,2022,Life Expectancy,Female,Years,79.83000
4819072,Berwyn,2011,Life Expectancy,Male,Years,76.18000
4819072,Berwyn,2012,Life Expectancy,Male,Years,76.23000
4819072,Berwyn,2013,Life Expectancy,Male,Years,76.30000
4819072,Berwyn,2014,Life Expectancy,Male,Years,76.31000
4819072,Berwyn,2015,Life Expectancy,Male,Years,76.05000
4819072,Berwyn,2016,Life Expectancy,Male,Years,75.88000
4819072,Berwyn,2017,Life Expectancy,Male,Years,76.48000
4819072,Berwyn,2018,Life Expectancy,Male,Years,76.55000
4819072,Berwyn,2019,Life Expectancy,Male,Years,76.68000
4819072,Berwyn,2020,Life Expectancy,Male,Years,76.30000
4819072,Berwyn,2021,Life Expectancy,Male,Years,76.36000
4819072,Berwyn,2022,Life Expectancy,Male,Years,76.14000
4819072,Berwyn,2011,Life Expectancy,Both,Years,79.04000
4819072,Berwyn,2012,Life Expectancy,Both,Years,78.94000
4819072,Berwyn,2013,Life Expectancy,Both,Years,79.15000
4819072,Berwyn,2014,Life Expectancy,Both,Years,79.10000
4819072,Berwyn,2015,Life Expectancy,Both,Years,78.83000
4819072,Berwyn,2016,Life Expectancy,Both,Years,78.59000
4819072,Berwyn,2017,Life Expectancy,Both,Years,78.71000
4819072,Berwyn,2018,Life Expectancy,Both,Years,78.52000
4819072,Berwyn,2019,Life Expectancy,Both,Years,78.49000
4819072,Berwyn,2020,Life Expectancy,Both,Years,77.99000
4819072,Berwyn,2021,Life Expectancy,Both,Years,77.92000
4819072,Berwyn,2022,Life Expectancy,Both,Years,77.84000
4819074,Grimshaw,2011,Life Expectancy,Female,Years,82.32000
4819074,Grimshaw,2012,Life Expectancy,Female,Years,82.04000
4819074,Grimshaw,2013,Life Expectancy,Female,Years,82.41000
4819074,Grimshaw,2014,Life Expectancy,Female,Years,82.29000
4819074,Grimshaw,2015,Life Expectancy,Female,Years,82.02000
4819074,Grimshaw,2016,Life Expectancy,Female,Years,81.70000
4819074,Grimshaw,2017,Life Expectancy,Female,Years,81.27000
4819074,Grimshaw,2018,Life Expectancy,Female,Years,80.80000
4819074,Grimshaw,2019,Life Expectancy,Female,Years,80.55000
4819074,Grimshaw,2020,Life Expectancy,Female,Years,79.91000
4819074,Grimshaw,2021,Life Expectancy,Female,Years,79.72000
4819074,Grimshaw,2022,Life Expectancy,Female,Years,79.83000
4819074,Grimshaw,2011,Life Expectancy,Male,Years,76.18000
4819074,Grimshaw,2012,Life Expectancy,Male,Years,76.23000
4819074,Grimshaw,2013,Life Expectancy,Male,Years,76.30000
4819074,Grimshaw,2014,Life Expectancy,Male,Years,76.31000
4819074,Grimshaw,2015,Life Expectancy,Male,Years,76.05000
4819074,Grimshaw,2016,Life Expectancy,Male,Years,75.88000
4819074,Grimshaw,2017,Life Expectancy,Male,Years,76.48000
4819074,Grimshaw,2018,Life Expectancy,Male,Years,76.55000
4819074,Grimshaw,2019,Life Expectancy,Male,Years,76.68000
4819074,Grimshaw,2020,Life Expectancy,Male,Years,76.30000
4819074,Grimshaw,2021,Life Expectancy,Male,Years,76.36000
4819074,Grimshaw,2022,Life Expectancy,Male,Years,76.14000
4819074,Grimshaw,2011,Life Expectancy,Both,Years,79.04000
4819074,Grimshaw,2012,Life Expectancy,Both,Years,78.94000
4819074,Grimshaw,2013,Life Expectancy,Both,Years,79.15000
4819074,Grimshaw,2014,Life Expectancy,Both,Years,79.10000
4819074,Grimshaw,2015,Life Expectancy,Both,Years,78.83000
4819074,Grimshaw,2016,Life Expectancy,Both,Years,78.59000
4819074,Grimshaw,2017,Life Expectancy,Both,Years,78.71000
4819074,Grimshaw,2018,Life Expectancy,Both,Years,78.52000
4819074,Grimshaw,2019,Life Expectancy,Both,Years,78.49000
