,Unnamed: 0,fire_year,fire_number,fire_name,current_size,size_class,fire_location_latitude,fire_location_longitude,fire_start_date,wind_direction,wind_speed,Municipality
842,24742,2023,SWF116,,10670,E,57.1762,-113.801217,45112.66944,W,10,Municipal District of Opportunity
843,24751,2023,SWF085,Saulteaux Complex ,39.4,C,55.225233,-114.2428,45062.81111,NW,10,Municipal District of Lesser Slave River
844,24752,2023,SWF086,Saulteaux Complex,4742,E,55.179817,-114.115967,45062.8125,NW,15,Municipal District of Lesser Slave River
845,24759,2023,PWF008,,26.22,C,56.474883,-117.294717,44927.5,SE,25,County of Northern Lights
846,24796,2023,PWF017,,16.2,C,56.562883,-119.08275,45041.5,SE,8,Clear Hills County
847,24802,2023,PWF103,,96.4,D,57.026,-118.363,45122.78472,E,15,Clear Hills County
848,24812,2023,MWF050,,59.9,D,57.117688,-112.978332,45112.70833,N,10,Municipal District of Opportunity
849,24813,2023,HWF121,,3173.2,E,59.054108,-114.359425,45113.5625,NW,12,Mackenzie County
850,24838,2023,HWF058,Basset Fire,234061,E,58.16715,-118.41965,45081.74306,SW,10,Mackenzie County
851,24855,2023,HWF030,Paskwa Fire,96582.2,E,58.468,-114.483875,45048.61111,SW,3,Mackenzie County
852,24858,2023,HWF079,Hoohey Creek Fire,42579,E,59.860083,-115.8038,45102.63472,,,Mackenzie County
853,24859,2023,HWF083,Owl Creek Complex,13700,E,57.79945,-114.7748,45107.58333,W,20,Mackenzie County
854,24871,2023,HWF066,,11.3,C,57.4107,-115.221217,45088.60417,W,27,Mackenzie County
855,24877,2023,GWF066,,12.21,C,55.6375,-119.839667,45186.41667,SW,40,Saddle Hills County
856,24899,2023,RWF040,Blackstone,5089,E,52.808677,-116.203747,45051.58264,SE,19,Clearwater County
857,24903,2023,GWF006,,53.2,D,55.09565,-116.933533,44880.58333,SE,30,Municipal District of Greenview
858,24941,2023,SWF053,Grizzly Complex,58.5,D,55.093,-115.974833,44941.5,W,15,Big Lakes County
859,24963,2023,WWF002,,35,C,54.428527,-114.725355,44972.33333,W,12,Woodlands County
860,24967,2023,GWF020,,21.2,C,55.074133,-117.883083,45051.54167,E,20,Municipal District of Greenview
861,24968,2023,GWF019,,18884,E,54.735667,-119.032783,45051.56944,SE,26,Municipal District of Greenview
862,24970,2023,GWF041,,22.73,C,55.909305,-119.334747,45081.08333,N,10,Saddle Hills County
863,24974,2023,HWF116,,48.3,D,58.558117,-116.66195,45113.47917,NE,15,Mackenzie County
864,24978,2023,SWF063,Grizzly Complex,123670,E,54.95775,-115.681083,45049.98542,S,8,Big Lakes County
865,24980,2023,SWF064,Grizzly Complex,40606,E,54.896,-116.100217,45049.95486,SE,20,Big Lakes County
866,24991,2023,HWF034,,15,C,58.4676,-114.4811,45049.4375,S,2,Mackenzie County
867,24995,2023,HWF064,Beach Road Fire,6175,E,59.283833,-119.0668,45086.64236,SE,2,Mackenzie County
868,24998,2023,MWF055,,1653.9,E,59.287383,-110.89775,45130.88403,SE,4,Wood Buffalo
869,25000,2023,HWF159,,12059.99,E,59.684617,-119.684367,45188.6125,NW,10,Mackenzie County
870,25012,2023,HWF075,Waldo Fire,13,C,58.67455,-114.320817,45100.45833,SW,3,Mackenzie County
871,25044,2023,SWF103,,40.5,D,56.803567,-115.08695,45068.27431,N,10,Northern Sunrise County
872,25048,2023,PWF149,,52.76,D,57.563068,-117.179618,45231,N,8,County of Northern Lights
873,25051,2023,HWF133,,54.8,D,59.76,-119.913,45120.60417,E,11,Mackenzie County
874,25062,2023,SWF016,,30.4,C,55.935917,-113.82705,45037.88542,SE,5,Municipal District of Opportunity
875,25066,2023,HWF039,,22.5,C,58.70753,-118.670469,45050.62083,W,10,Mackenzie County
876,25067,2023,GWF035,Boone Complex,872,E,55.583557,-119.404602,45081.5,SE,25,Saddle Hills County
877,25071,2023,HWF036,Long Lake Complex,203022,E,58.4906,-119.4031,45049.68125,W,30,
878,25082,2023,HWF161,,200,D,59.731,-119.751217,45182.70833,NW,10,Mackenzie County
879,25098,2023,MWF034,,38,C,57.723968,-112.2059,45101.56181,N,8,Wood Buffalo
880,25117,2023,LWF091,,200,D,54.50045,-113.6563,45050.65278,SE,18,Athabasca County
881,25129,2023,LWF010,,14,C,55.943583,-110.712583,45031.625,SE,8,Wood Buffalo
882,25142,2023,PWF061,,11.45,C,57.659167,-118.829417,45099.54167,NW,10,County of Northern Lights
883,25151,2023,HWF065,,1425,E,57.552833,-114.924917,45087.62847,,,Mackenzie County
884,25157,2023,GWF039,,95.28,D,54.53295,-119.275583,45081.125,N,12,Municipal District of Greenview
885,25158,2023,PWF090,,49.4,D,57.021652,-116.250443,45113.5,W,5,Northern Sunrise County
886,25163,2023,PWF082,Betts,8550,E,56.950667,-119.776167,45107.5,,,Clear Hills County
887,25173,2023,HWF102,,1166.5,E,58.7211,-115.859167,45110.34028,NW,20,Mackenzie County
888,25174,2023,MWF048,,3369,E,57.8415,-113.262833,45106.54931,NW,11,Wood Buffalo
889,25179,2023,HWF072,Owl Creek Complex,30123,E,57.692833,-116.019833,45100.8,E,2,Mackenzie County
890,25186,2023,HWF123,,20.1,C,58.04945,-115.6104,45115.60417,W,15,Mackenzie County
891,25187,2023,HWF124,,346.2,E,59.046633,-117.080833,45116.46528,E,5,Mackenzie County
892,25202,2023,SWF112,,13.9,C,57.3122,-115.486433,45105.77292,SW,15,Northern Sunrise County
893,25215,2023,MWF043,Myer's Lake ,130805,E,59.7624,-111.149033,45105.74861,,,Wood Buffalo
894,25221,2023,MWF037,Mikkwa River Complex,110,D,57.444917,-113.35255,45106.54722,SW,5,Wood Buffalo
895,25222,2023,MWF038,Mikkwa River Complex,569,E,57.460167,-113.390167,45086.55208,SW,5,Wood Buffalo
896,25223,2023,MWF039,Mikkwa River Complex,15191,E,57.421667,-113.400667,45106.55208,SW,5,Wood Buffalo
897,25224,2023,MWF040,Mikkwa River Complex,1200,E,57.408,-113.496,45106.53819,SW,5,Wood Buffalo
898,25225,2023,MWF041,Mikkwa River Complex,100,D,57.4795,-113.258333,45106.51389,SW,5,Wood Buffalo
899,25230,2023,LWF031,,10,C,55.934017,-110.735933,45038.45139,W,7,Wood Buffalo
900,25250,2023,MWF009,,16.1,C,56.436532,-111.201132,45048.56944,NW,15,Wood Buffalo
901,25254,2023,GWF049,,50.34,D,55.073273,-117.008845,45117.71042,E,7,Municipal District of Greenview
902,25256,2023,WWF028,,24.1,C,54.452367,-117.440717,45059.71528,S,10,Municipal District of Greenview
903,25264,2023,HWF175,,251.8,E,57.552983,-115.553983,45278.47431,W,35,Mackenzie County
904,25265,2023,HWF042,,181.8,D,58.420217,-116.123117,45052.52083,SE,20,Mackenzie County
905,25268,2023,PWF125,Doig,17714.2,E,56.859183,-119.659367,45128.875,SW,15,Clear Hills County
906,25270,2023,EWF039,Pembina Complex,165,D,53.470617,-115.870717,45050.79167,NE,5,Yellowhead County
907,25275,2023,PWF121,,15.8,C,57.252012,-117.095152,45129.5,NE,4,County of Northern Lights
908,25281,2023,SWF025,,18.6,C,55.374187,-115.698138,45041.89583,S,6,Big Lakes County
909,25282,2023,SWF026,,11.9,C,55.394767,-115.739983,45041.89583,S,6,Big Lakes County
910,25286,2023,MWF010,,19.4,C,56.937483,-111.549817,45049.5,SE,15,Wood Buffalo
911,25288,2023,SWF067,,534,E,55.022167,-115.8975,45049.95833,SE,30,Big Lakes County
912,25297,2023,HWF104,Yates River Fire,14250,E,59.955033,-116.247333,45110.61806,N,2,Mackenzie County
913,25300,2023,RWF012,,46,D,52.440283,-115.370667,45044.425,SW,10,Census Division No. 9
914,25302,2023,RWF014,,48.5,D,52.955167,-114.957833,45046.57778,SE,10,County of Wetaskiwin
915,25311,2023,PWF074,,101.2,D,56.45255,-116.179783,45105.63681,SW,12,Northern Sunrise County
